algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order,pharmacies
dijkstra,93,129,7,[[12 21][12 20][11 20][10 20][9 20][8 20][7 20]],[7 20], [12 21],3,-1,69,[0 1 2 3],[]
bfs,51,75,7,[[12 21][12 20][11 20][10 20][9 20][8 20][7 20]],[7 20], [12 21],3,-1,69,[0 1 2 3],[]
dfs,66,160,67,[[12 21][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][10 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20]],[7 20], [12 21],3,-1,639,[0 1 2 3],[]
dijkstra,247,280,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],0,-1,130,[0 1 2 3],[]
bfs,214,247,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],0,-1,130,[0 1 2 3],[]
dfs,155,330,138,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][26 17][26 16][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2][27 1][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18]],[27 18], [21 25],0,-1,1370,[0 1 2 3],[]
dijkstra,309,351,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],1,-1,165,[0 1 2 3],[]
bfs,214,247,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],1,-1,165,[0 1 2 3],[]
dfs,155,330,138,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][26 17][26 16][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2][27 1][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18]],[27 18], [21 25],1,-1,1715,[0 1 2 3],[]
dijkstra,335,384,14,[[21 25][21 24][21 23][21 22][22 22][23 22][24 22][24 21][24 20][24 19][24 18][25 18][26 18][27 18]],[27 18], [21 25],2,-1,137,[0 1 2 3],[]
bfs,214,247,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],2,-1,147,[0 1 2 3],[]
dfs,155,330,138,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][26 17][26 16][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2][27 1][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18]],[27 18], [21 25],2,-1,1533,[0 1 2 3],[]
dijkstra,254,286,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],3,-1,107,[0 1 2 3],[]
bfs,214,247,14,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [21 25],3,-1,107,[0 1 2 3],[]
dfs,155,330,138,[[21 25][21 24][21 23][21 22][21 21][21 20][21 19][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][24 30][25 30][25 29][25 28][25 27][25 26][25 25][25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][26 17][26 16][27 16][27 15][27 14][27 13][27 12][27 11][27 10][27 9][27 8][27 7][27 6][27 5][27 4][27 3][27 2][27 1][27 0][28 0][29 0][29 1][29 2][29 3][29 4][29 5][29 6][29 7][29 8][29 9][29 10][29 11][29 12][29 13][29 14][29 15][29 16][29 17][29 18][29 19][29 20][29 21][29 22][29 23][29 24][29 25][29 26][29 27][29 28][29 29][29 30][28 30][27 30][27 29][27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18]],[27 18], [21 25],3,-1,1358,[0 1 2 3],[]
dijkstra,80,107,7,[[25 20][25 21][25 22][25 23][25 24][24 24][23 24]],[23 24], [25 20],0,-1,60,[0 1 2 3],[]
bfs,56,80,7,[[25 20][25 21][25 22][25 23][25 24][24 24][23 24]],[23 24], [25 20],0,-1,60,[0 1 2 3],[]
dfs,18,46,19,[[25 20][25 21][25 22][25 23][25 24][25 25][25 26][25 27][25 28][25 29][25 30][24 30][23 30][23 29][23 28][23 27][23 26][23 25][23 24]],[23 24], [25 20],0,-1,180,[0 1 2 3],[]
dijkstra,66,91,7,[[25 20][24 20][23 20][23 21][23 22][23 23][23 24]],[23 24], [25 20],1,-1,70,[0 1 2 3],[]
bfs,56,80,7,[[25 20][25 21][25 22][25 23][25 24][24 24][23 24]],[23 24], [25 20],1,-1,70,[0 1 2 3],[]
dfs,18,46,19,[[25 20][25 21][25 22][25 23][25 24][25 25][25 26][25 27][25 28][25 29][25 30][24 30][23 30][23 29][23 28][23 27][23 26][23 25][23 24]],[23 24], [25 20],1,-1,220,[0 1 2 3],[]
dijkstra,73,102,7,[[25 20][24 20][23 20][23 21][23 22][23 23][23 24]],[23 24], [25 20],2,-1,61,[0 1 2 3],[]
bfs,56,80,7,[[25 20][25 21][25 22][25 23][25 24][24 24][23 24]],[23 24], [25 20],2,-1,67,[0 1 2 3],[]
dfs,18,46,19,[[25 20][25 21][25 22][25 23][25 24][25 25][25 26][25 27][25 28][25 29][25 30][24 30][23 30][23 29][23 28][23 27][23 26][23 25][23 24]],[23 24], [25 20],2,-1,196,[0 1 2 3],[]
dijkstra,58,82,7,[[25 20][24 20][23 20][23 21][23 22][23 23][23 24]],[23 24], [25 20],3,-1,59,[0 1 2 3],[]
bfs,56,80,7,[[25 20][25 21][25 22][25 23][25 24][24 24][23 24]],[23 24], [25 20],3,-1,67,[0 1 2 3],[]
dfs,18,46,19,[[25 20][25 21][25 22][25 23][25 24][25 25][25 26][25 27][25 28][25 29][25 30][24 30][23 30][23 29][23 28][23 27][23 26][23 25][23 24]],[23 24], [25 20],3,-1,184,[0 1 2 3],[]
dijkstra,274,305,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],0,-1,160,[0 1 2 3],[]
bfs,243,274,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],0,-1,160,[0 1 2 3],[]
dfs,82,177,83,[[6 27][6 28][6 29][6 30][5 30][4 30][4 29][4 28][4 27][4 26][4 25][4 24][4 23][4 22][4 21][4 20][4 19][4 18][4 17][4 16][4 15][4 14][4 13][4 12][4 11][4 10][4 9][4 8][4 7][4 6][4 5][4 4][4 3][4 2][4 1][4 0][3 0][2 0][2 1][2 2][2 3][2 4][2 5][2 6][2 7][2 8][2 9][2 10][2 11][2 12][2 13][2 14][2 15][2 16][2 17][2 18][2 19][2 20][2 21][2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][2 30][1 30][0 30][0 29][0 28][0 27][0 26][0 25][0 24][0 23][0 22][0 21][0 20][0 19][0 18][0 17]],[0 17], [6 27],0,-1,820,[0 1 2 3],[]
dijkstra,320,351,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],1,-1,240,[0 1 2 3],[]
bfs,243,274,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],1,-1,240,[0 1 2 3],[]
dfs,82,177,83,[[6 27][6 28][6 29][6 30][5 30][4 30][4 29][4 28][4 27][4 26][4 25][4 24][4 23][4 22][4 21][4 20][4 19][4 18][4 17][4 16][4 15][4 14][4 13][4 12][4 11][4 10][4 9][4 8][4 7][4 6][4 5][4 4][4 3][4 2][4 1][4 0][3 0][2 0][2 1][2 2][2 3][2 4][2 5][2 6][2 7][2 8][2 9][2 10][2 11][2 12][2 13][2 14][2 15][2 16][2 17][2 18][2 19][2 20][2 21][2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][2 30][1 30][0 30][0 29][0 28][0 27][0 26][0 25][0 24][0 23][0 22][0 21][0 20][0 19][0 18][0 17]],[0 17], [6 27],1,-1,1065,[0 1 2 3],[]
dijkstra,420,461,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],2,-1,200,[0 1 2 3],[]
bfs,243,274,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],2,-1,200,[0 1 2 3],[]
dfs,82,177,83,[[6 27][6 28][6 29][6 30][5 30][4 30][4 29][4 28][4 27][4 26][4 25][4 24][4 23][4 22][4 21][4 20][4 19][4 18][4 17][4 16][4 15][4 14][4 13][4 12][4 11][4 10][4 9][4 8][4 7][4 6][4 5][4 4][4 3][4 2][4 1][4 0][3 0][2 0][2 1][2 2][2 3][2 4][2 5][2 6][2 7][2 8][2 9][2 10][2 11][2 12][2 13][2 14][2 15][2 16][2 17][2 18][2 19][2 20][2 21][2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][2 30][1 30][0 30][0 29][0 28][0 27][0 26][0 25][0 24][0 23][0 22][0 21][0 20][0 19][0 18][0 17]],[0 17], [6 27],2,-1,938,[0 1 2 3],[]
dijkstra,333,367,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],3,-1,146,[0 1 2 3],[]
bfs,243,274,17,[[6 27][6 26][6 25][6 24][6 23][6 22][6 21][6 20][6 19][6 18][6 17][5 17][4 17][3 17][2 17][1 17][0 17]],[0 17], [6 27],3,-1,146,[0 1 2 3],[]
dfs,82,177,83,[[6 27][6 28][6 29][6 30][5 30][4 30][4 29][4 28][4 27][4 26][4 25][4 24][4 23][4 22][4 21][4 20][4 19][4 18][4 17][4 16][4 15][4 14][4 13][4 12][4 11][4 10][4 9][4 8][4 7][4 6][4 5][4 4][4 3][4 2][4 1][4 0][3 0][2 0][2 1][2 2][2 3][2 4][2 5][2 6][2 7][2 8][2 9][2 10][2 11][2 12][2 13][2 14][2 15][2 16][2 17][2 18][2 19][2 20][2 21][2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][2 30][1 30][0 30][0 29][0 28][0 27][0 26][0 25][0 24][0 23][0 22][0 21][0 20][0 19][0 18][0 17]],[0 17], [6 27],3,-1,803,[0 1 2 3],[]
dijkstra,114,131,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],0,-1,100,[0 1 2 3],[]
bfs,97,114,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],0,-1,100,[0 1 2 3],[]
dfs,122,270,123,[[12 4][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][10 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][8 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][6 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1]],[5 1], [12 4],0,-1,1220,[0 1 2 3],[]
dijkstra,116,133,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],1,-1,150,[0 1 2 3],[]
bfs,97,114,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],1,-1,150,[0 1 2 3],[]
dfs,122,270,123,[[12 4][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][10 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][8 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][6 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1]],[5 1], [12 4],1,-1,1550,[0 1 2 3],[]
dijkstra,140,157,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],2,-1,125,[0 1 2 3],[]
bfs,97,114,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],2,-1,125,[0 1 2 3],[]
dfs,122,270,123,[[12 4][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][10 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][8 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][6 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1]],[5 1], [12 4],2,-1,1383,[0 1 2 3],[]
dijkstra,118,135,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],3,-1,95,[0 1 2 3],[]
bfs,97,114,11,[[12 4][12 3][12 2][12 1][11 1][10 1][9 1][8 1][7 1][6 1][5 1]],[5 1], [12 4],3,-1,95,[0 1 2 3],[]
dfs,122,270,123,[[12 4][11 4][11 5][11 6][11 7][11 8][11 9][11 10][11 11][11 12][11 13][11 14][11 15][11 16][11 17][11 18][11 19][11 20][11 21][11 22][11 23][11 24][11 25][11 26][11 27][11 28][11 29][11 30][10 30][9 30][9 29][9 28][9 27][9 26][9 25][9 24][9 23][9 22][9 21][9 20][9 19][9 18][9 17][9 16][9 15][9 14][9 13][9 12][9 11][9 10][9 9][9 8][9 7][9 6][9 5][9 4][9 3][9 2][9 1][9 0][8 0][7 0][7 1][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17][7 18][7 19][7 20][7 21][7 22][7 23][7 24][7 25][7 26][7 27][7 28][7 29][7 30][6 30][5 30][5 29][5 28][5 27][5 26][5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][5 17][5 16][5 15][5 14][5 13][5 12][5 11][5 10][5 9][5 8][5 7][5 6][5 5][5 4][5 3][5 2][5 1]],[5 1], [12 4],3,-1,1220,[0 1 2 3],[]
dijkstra,463,504,18,[[5 21][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20]],[21 20], [5 21],0,-1,170,[0 1 2 3],[]
bfs,421,463,18,[[5 21][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20]],[21 20], [5 21],0,-1,170,[0 1 2 3],[]
dfs,485,794,280,[[5 21][5 22][5 23][5 24][5 25][5 26][5 27][5 28][5 29][5 30][6 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17][7 16][7 15][7 14][7 13][7 12][7 11][7 10][7 9][7 8][7 7][7 6][7 5][7 4][7 3][7 2][7 1][7 0][8 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][10 30][11 30][11 29][11 28][11 27][11 26][11 25][11 24][11 23][11 22][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][12 0][13 0][13 1][13 2][13 3][13 4][13 5][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26][13 27][13 28][13 29][13 30][14 30][15 30][15 29][15 28][15 27][15 26][15 25][15 24][15 23][15 22][15 21][15 20][15 19][15 18][15 17][15 16][15 15][15 14][15 13][15 12][15 11][15 10][15 9][15 8][15 7][15 6][15 5][15 4][15 3][15 2][15 1][15 0][16 0][17 0][17 1][17 2][17 3][17 4][17 5][17 6][17 7][17 8][17 9][17 10][17 11][17 12][17 13][17 14][17 15][17 16][17 17][17 18][17 19][17 20][17 21][17 22][17 23][17 24][17 25][17 26][17 27][17 28][17 29][17 30][18 30][19 30][19 29][19 28][19 27][19 26][19 25][19 24][19 23][19 22][19 21][19 20][19 19][20 19][20 18][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][22 30][21 30][21 29][21 28][21 27][21 26][21 25][21 24][21 23][21 22][21 21][21 20]],[21 20], [5 21],0,-1,2790,[0 1 2 3],[]
dijkstra,421,475,18,[[5 21][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20]],[21 20], [5 21],1,-1,175,[0 1 2 3],[]
bfs,421,463,18,[[5 21][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20]],[21 20], [5 21],1,-1,175,[0 1 2 3],[]
dfs,485,794,280,[[5 21][5 22][5 23][5 24][5 25][5 26][5 27][5 28][5 29][5 30][6 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17][7 16][7 15][7 14][7 13][7 12][7 11][7 10][7 9][7 8][7 7][7 6][7 5][7 4][7 3][7 2][7 1][7 0][8 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][10 30][11 30][11 29][11 28][11 27][11 26][11 25][11 24][11 23][11 22][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][12 0][13 0][13 1][13 2][13 3][13 4][13 5][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26][13 27][13 28][13 29][13 30][14 30][15 30][15 29][15 28][15 27][15 26][15 25][15 24][15 23][15 22][15 21][15 20][15 19][15 18][15 17][15 16][15 15][15 14][15 13][15 12][15 11][15 10][15 9][15 8][15 7][15 6][15 5][15 4][15 3][15 2][15 1][15 0][16 0][17 0][17 1][17 2][17 3][17 4][17 5][17 6][17 7][17 8][17 9][17 10][17 11][17 12][17 13][17 14][17 15][17 16][17 17][17 18][17 19][17 20][17 21][17 22][17 23][17 24][17 25][17 26][17 27][17 28][17 29][17 30][18 30][19 30][19 29][19 28][19 27][19 26][19 25][19 24][19 23][19 22][19 21][19 20][19 19][20 19][20 18][21 18][21 17][21 16][21 15][21 14][21 13][21 12][21 11][21 10][21 9][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0][22 0][23 0][23 1][23 2][23 3][23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][23 16][23 17][23 18][23 19][23 20][23 21][23 22][23 23][23 24][23 25][23 26][23 27][23 28][23 29][23 30][22 30][21 30][21 29][21 28][21 27][21 26][21 25][21 24][21 23][21 22][21 21][21 20]],[21 20], [5 21],1,-1,3450,[0 1 2 3],[]
dijkstra,665,721,18,[[5 21][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20]],[21 20], [5 21],2,-1,170,[0 1 2 3],[]
bfs,421,463,18,[[5 21][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20]],[21 20], [5 21],2,-1,170,[0 1 2 3],[]
