algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order
a_star,216,58,29,[[3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][3 21][3 22][3 23][3 24][3 25][4 25][5 25][6 25][7 25][8 25][9 25][10 25][11 25][12 25][13 25][14 25]], [14 25], [3 8],3,1,280,"[0 1 2 3]"
greedy_search,129,87,33,[[22 2][22 3][21 3][21 4][20 4][20 5][19 5][19 6][18 6][18 7][17 7][17 8][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],0,0,0,"[0 1 2 3]"
a_star,261,67,33,[[22 2][22 3][21 3][21 4][20 4][20 5][19 5][19 6][18 6][18 7][17 7][17 8][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],0,0,320,"[0 1 2 3]"
greedy_search,129,97,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][21 28][20 28][19 28][18 28][17 28][16 28]], [16 28], [22 2],0,1,0,"[0 1 2 3]"
a_star,189,66,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][21 28][20 28][19 28][18 28][17 28][16 28]], [16 28], [22 2],0,1,320,"[0 1 2 3]"
greedy_search,129,87,33,[[22 2][22 3][21 3][21 4][20 4][20 5][19 5][19 6][18 6][18 7][17 7][17 8][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],1,0,0,"[0 1 2 3]"
a_star,320,67,33,[[22 2][21 2][21 3][20 3][19 3][19 4][18 4][17 4][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],1,0,350,"[0 1 2 3]"
greedy_search,129,97,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][21 28][20 28][19 28][18 28][17 28][16 28]], [16 28], [22 2],1,1,0,"[0 1 2 3]"
a_star,221,68,33,[[22 2][21 2][20 2][19 2][18 2][17 2][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],1,1,350,"[0 1 2 3]"
greedy_search,129,87,33,[[22 2][22 3][21 3][21 4][20 4][20 5][19 5][19 6][18 6][18 7][17 7][17 8][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],2,0,0,"[0 1 2 3]"
a_star,236,68,33,[[22 2][22 3][22 4][21 4][20 4][20 5][20 6][20 7][20 8][20 9][19 9][19 10][19 11][19 12][19 13][19 14][18 14][18 15][18 16][18 17][18 18][18 19][17 19][17 20][17 21][17 22][17 23][17 24][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],2,0,321,"[0 1 2 3]"
greedy_search,129,97,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][21 28][20 28][19 28][18 28][17 28][16 28]], [16 28], [22 2],2,1,0,"[0 1 2 3]"
a_star,116,60,33,[[22 2][22 3][22 4][21 4][20 4][20 5][20 6][20 7][20 8][20 9][19 9][19 10][19 11][19 12][19 13][19 14][18 14][18 15][18 16][18 17][18 18][18 19][17 19][17 20][17 21][17 22][17 23][17 24][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],2,1,321,"[0 1 2 3]"
greedy_search,129,87,33,[[22 2][22 3][21 3][21 4][20 4][20 5][19 5][19 6][18 6][18 7][17 7][17 8][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],3,0,0,"[0 1 2 3]"
a_star,173,60,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][21 11][20 11][19 11][19 12][19 13][19 14][19 15][19 16][19 17][19 18][19 19][19 20][18 20][17 20][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],3,0,295,"[0 1 2 3]"
greedy_search,129,97,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][21 28][20 28][19 28][18 28][17 28][16 28]], [16 28], [22 2],3,1,0,"[0 1 2 3]"
a_star,33,63,33,[[22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][21 24][20 24][19 24][18 24][17 24][16 24][16 25][16 26][16 27][16 28]], [16 28], [22 2],3,1,305,"[0 1 2 3]"
greedy_search,61,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],0,0,0,"[0 1 2 3]"
a_star,89,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],0,0,150,"[0 1 2 3]"
greedy_search,61,46,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],0,1,0,"[0 1 2 3]"
a_star,72,32,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],0,1,150,"[0 1 2 3]"
greedy_search,61,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],1,0,0,"[0 1 2 3]"
a_star,82,33,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],1,0,150,"[0 1 2 3]"
greedy_search,61,46,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],1,1,0,"[0 1 2 3]"
a_star,72,32,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],1,1,150,"[0 1 2 3]"
greedy_search,61,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],2,0,0,"[0 1 2 3]"
a_star,87,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],2,0,150,"[0 1 2 3]"
greedy_search,61,46,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],2,1,0,"[0 1 2 3]"
a_star,72,32,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],2,1,150,"[0 1 2 3]"
greedy_search,61,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],3,0,0,"[0 1 2 3]"
a_star,87,34,16,[[20 13][20 14][21 14][21 15][22 15][22 16][23 16][23 17][24 17][24 18][25 18][25 19][26 19][26 20][27 20][27 21]], [27 21], [20 13],3,0,150,"[0 1 2 3]"
greedy_search,61,46,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],3,1,0,"[0 1 2 3]"
a_star,72,32,16,[[20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][21 21][22 21][23 21][24 21][25 21][26 21][27 21]], [27 21], [20 13],3,1,150,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],0,0,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],0,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],0,1,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],0,1,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],1,0,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],1,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],1,1,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],1,1,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],2,0,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],2,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],2,1,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],2,1,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],3,0,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][14 11][14 12][14 13][14 14][14 15][14 16][14 17][14 18][14 19][14 20]], [14 20], [13 10],3,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],3,1,0,"[0 1 2 3]"
a_star,22,24,12,[[13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][14 20]], [14 20], [13 10],3,1,110,"[0 1 2 3]"
greedy_search,101,55,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],0,0,0,"[0 1 2 3]"
a_star,240,56,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],0,0,250,"[0 1 2 3]"
greedy_search,101,76,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],0,1,0,"[0 1 2 3]"
a_star,182,52,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],0,1,250,"[0 1 2 3]"
greedy_search,101,55,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],1,0,0,"[0 1 2 3]"
a_star,460,58,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],1,0,375,"[0 1 2 3]"
greedy_search,101,76,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],1,1,0,"[0 1 2 3]"
a_star,341,60,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],1,1,375,"[0 1 2 3]"
greedy_search,101,55,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],2,0,0,"[0 1 2 3]"
a_star,342,61,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],2,0,308,"[0 1 2 3]"
greedy_search,101,76,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],2,1,0,"[0 1 2 3]"
a_star,237,56,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],2,1,308,"[0 1 2 3]"
greedy_search,101,55,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],3,0,0,"[0 1 2 3]"
a_star,204,55,26,[[27 28][27 27][26 27][26 26][25 26][25 25][24 25][24 24][23 24][23 23][22 23][22 22][21 22][21 21][20 21][20 20][19 20][19 19][18 19][18 18][17 18][17 17][16 17][16 16][15 16][14 16]], [14 16], [27 28],3,0,235,"[0 1 2 3]"
greedy_search,101,76,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],3,1,0,"[0 1 2 3]"
a_star,81,57,26,[[27 28][27 27][27 26][27 25][27 24][27 23][27 22][27 21][27 20][27 19][27 18][27 17][27 16][26 16][25 16][24 16][23 16][22 16][21 16][20 16][19 16][18 16][17 16][16 16][15 16][14 16]], [14 16], [27 28],3,1,235,"[0 1 2 3]"
greedy_search,137,80,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],0,0,0,"[0 1 2 3]"
a_star,414,75,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],0,0,340,"[0 1 2 3]"
greedy_search,137,103,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],0,1,0,"[0 1 2 3]"
a_star,308,70,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],0,1,340,"[0 1 2 3]"
greedy_search,137,80,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],1,0,0,"[0 1 2 3]"
a_star,386,74,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],1,0,340,"[0 1 2 3]"
greedy_search,137,103,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],1,1,0,"[0 1 2 3]"
a_star,308,70,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],1,1,340,"[0 1 2 3]"
greedy_search,137,80,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],2,0,0,"[0 1 2 3]"
a_star,406,75,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],2,0,340,"[0 1 2 3]"
greedy_search,137,103,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],2,1,0,"[0 1 2 3]"
a_star,308,70,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],2,1,340,"[0 1 2 3]"
greedy_search,137,80,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],3,0,0,"[0 1 2 3]"
a_star,429,75,35,[[3 7][3 8][4 8][4 9][5 9][5 10][6 10][6 11][7 11][7 12][8 12][8 13][9 13][9 14][10 14][10 15][11 15][11 16][12 16][12 17][13 17][13 18][14 18][14 19][15 19][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],3,0,340,"[0 1 2 3]"
greedy_search,137,103,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],3,1,0,"[0 1 2 3]"
a_star,308,70,35,[[3 7][3 8][3 9][3 10][3 11][3 12][3 13][3 14][3 15][3 16][3 17][3 18][3 19][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20]], [24 20], [3 7],3,1,340,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],0,0,0,"[0 1 2 3]"
a_star,12,14,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],0,0,60,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],0,1,0,"[0 1 2 3]"
a_star,12,14,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],0,1,60,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],1,0,0,"[0 1 2 3]"
a_star,23,17,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],1,0,90,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],1,1,0,"[0 1 2 3]"
a_star,18,16,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],1,1,90,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],2,0,0,"[0 1 2 3]"
a_star,15,15,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],2,0,71,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],2,1,0,"[0 1 2 3]"
a_star,12,14,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],2,1,71,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],3,0,0,"[0 1 2 3]"
a_star,13,14,7,[[26 29][26 28][25 28][25 27][25 26][25 25][25 24]], [25 24], [26 29],3,0,69,"[0 1 2 3]"
greedy_search,25,19,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],3,1,0,"[0 1 2 3]"
a_star,11,13,7,[[26 29][26 28][26 27][26 26][26 25][26 24][25 24]], [25 24], [26 29],3,1,69,"[0 1 2 3]"
greedy_search,148,90,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],0,0,0,"[0 1 2 3]"
a_star,424,63,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],0,0,370,"[0 1 2 3]"
greedy_search,148,111,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],0,1,0,"[0 1 2 3]"
a_star,338,63,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],0,1,370,"[0 1 2 3]"
greedy_search,148,90,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],1,0,0,"[0 1 2 3]"
a_star,401,63,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],1,0,370,"[0 1 2 3]"
greedy_search,148,111,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],1,1,0,"[0 1 2 3]"
